ZJL318	0	0	0	0	0	0	0	0	0	0	0.8	0	0.1	0	0.3	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL319	1	0	0	0	0	0	0	0	0	0	0.3	0	0.5	0	0.2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
ZJL320	0	0	0	0	0	0	0	1	0	0	0.5	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ZJL321	1	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0.5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1	0
ZJL322	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0
ZJL323	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0
ZJL324	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.3	0.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ZJL325	0	0	0	0	0	0	0	0	0	0	0.1	0.8	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL326	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ZJL327	0	0	0	0	0	0	1	0	0	0	0	0	0.3	0	0.7	0.2	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ZJL328	0	0	0	0	0	1	0	0	0	0	0.5	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0
ZJL329	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL330	1	0	0	0	0	0	0	0	0	0	0.7	0.3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL331	1	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL332	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0.5	0	0	0	0	0	0	0	0
ZJL333	0	0	0	0	0	0	0	0.5	0	0	0.2	0.8	0	0.2	0.2	0	0	0	0	0	1	0	0	0	0	0.5	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL334	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL335	0	1	0	0	0	0	0	0	0	0	0	0.8	0.2	0	0	0	0.2	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0	1	1	0	0	0
ZJL336	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL337	0	0	0	0	0	0	0	0	0	0	0.5	1	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL338	1	0	0	0	0	0	0	0	0	0	0.1	0.2	0	0	0.7	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ZJL339	0	0	0	0	0	0	0	0	0	0	0.2	0	0.5	0	0.2	0	0.4	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL340	0	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0	0	1	0	0.5	0	0	0	0	0	0	1	1	1	0
ZJL341	0	0	0	0	0	0	0	0	0	1	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ZJL342	1	0	0	0	0	0	0	0	0	0	0.5	0.2	0.2	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL343	1	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZJL344	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL345	0	0	1	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ZJL346	0	0	0	0	0	0	0	0	0	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ZJL347	1	0	0	0	0	0	0	0	0	0	0.6	0.3	0	0	0.1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL348	0	0	0	0	0	1	0	0	0	0	0	0.6	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
ZJL349	1	0	0	0	0	0	0	0	0	0	0.5	0	0.1	0.1	0.2	0	0.1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ZJL350	0	0	0	0	0.5	0	0	0	0	0	0.5	0.3	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL351	0	0	0	0	0	0	0	0	1	0	0.3	0	0	0	0.5	0.3	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL352	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ZJL353	0	0	1	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL354	0	1	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0	0	0	0	0	0	1	0	0.5	0	0	0	0	0	0	1	1	1	0
ZJL355	0	1	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	1	0	0.5	0	0	0	0	0	0	1	1	1	0
ZJL356	0	0	0	0	0	0	0	0	1	0	0.2	0.5	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL357	0	0	0	0	0	0	0	1	0	0	0.3	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ZJL358	1	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0.7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL359	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL360	1	0	0	0	0	0	0	0	0	0	0.1	0.3	0	0	0.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL361	1	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0	0.6	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ZJL362	0	0	0	0	0	0	0	1	0	0	0.2	0.2	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ZJL363	0	0	0	0	1	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL364	0	0	1	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL365	0	0	0	0	0	1	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL366	0	1	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0
ZJL367	1	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL368	0	0	1	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ZJL369	0	0	0	0	1	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL370	0	0	0	0	0	0	0	0	0	1	0	0.8	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL371	1	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL372	1	0	0	0	0	0	0	0	0	0	0.8	0.2	0	0	0.8	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL373	1	0	0	0	0	0	0	0	0	0	0.3	0.4	0	0	0.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL374	1	0	0	0	0	0	0	0	0	0	0.1	0.4	0.1	0	0.4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL375	1	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL376	0	0	0	0	0	1	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ZJL377	0	0	0	0	0	1	0	0	0	0	0	0.8	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ZJL378	1	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0.2	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL380	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ZJL381	0	0.3	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
ZJL382	1	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ZJL383	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ZJL384	0	0	1	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0
ZJL385	1	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ZJL386	0	0	0	0	0	1	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL387	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ZJL388	0	0	0	0	0	0	0	0	0	1	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	1	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0
ZJL389	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ZJL390	0	1	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0	0	1	0	0.5	0	0	0	0	0	0	1	1	1	0
ZJL391	0	0	0	0	0	0	0	0	0	0	0	0.7	0.3	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ZJL392	0	0	0	0	0	0	0	1	0	0	0.5	0.5	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ZJL393	1	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.8	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1	0	0	1	0
ZJL394	1	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL395	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	1	0	0	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
ZJL396	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0
ZJL397	0	0	0	0	0	0	0	0	0	1	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	1	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0
ZJL398	0	0	0	0	0	1	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0	1	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0
ZJL399	1	0	0	0	0	0	0	0	0	0	0.2	0.5	0	0	0.3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL400	1	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
ZJL401	1	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL402	1	0	0	0	0	0	0	0	0	0	0.5	0.2	0	0	0.1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL403	1	0	0	0	0	0	0	0	0	0	0.6	0.1	0.1	0.1	0.1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ZJL404	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0.2	0.3	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ZJL405	0	0	0	0	0	0	1	0	0	0	0	0	0.2	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	1	0	0	0	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ZJL406	0	0	0	0	0	0	0	0	0	0	0.8	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0
ZJL407	1	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ZJL408	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	1	0.5	0.5	0.5	0	0	1	0	0	0	1	0.5	0	0	0	0	0	0	0	0	1	1	0
ZJL409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.3	0.4	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL410	1	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ZJL411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ZJL412	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZJL413	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0
ZJL414	0	0	0	0	0	0	0.1	0	0.5	0	0	0	0	0	0.8	0.1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	1	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
ZJL415	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
